model,actual_exam_score,predicted_exam_score,residual,absolute_error
LinearRegression,70,69.83850208566133,0.16149791433866767,0.16149791433866767
LinearRegression,62,61.78860875751068,0.21139124248932006,0.21139124248932006
LinearRegression,68,69.34159116651615,-1.341591166516153,1.341591166516153
LinearRegression,68,67.36997715273449,0.6300228472655078,0.6300228472655078
LinearRegression,65,66.16271220235818,-1.162712202358179,1.162712202358179
LinearRegression,63,64.67550431590966,-1.675504315909663,1.675504315909663
LinearRegression,65,65.29162222450041,-0.291622224500415,0.291622224500415
LinearRegression,63,63.913583441447855,-0.9135834414478552,0.9135834414478552
LinearRegression,71,70.8340161908159,0.16598380918409816,0.16598380918409816
LinearRegression,66,65.5502587807792,0.44974121922079746,0.44974121922079746
LinearRegression,64,63.511030720861974,0.48896927913802557,0.48896927913802557
LinearRegression,67,67.30985646480814,-0.309856464808135,0.309856464808135
LinearRegression,72,72.98606559718687,-0.9860655971868653,0.9860655971868653
LinearRegression,59,59.753971317544696,-0.7539713175446963,0.7539713175446963
LinearRegression,65,64.11228783701347,0.8877121629865314,0.8877121629865314
LinearRegression,68,69.35654855638533,-1.3565485563853343,1.3565485563853343
LinearRegression,74,71.5651746765893,2.4348253234107062,2.4348253234107062
LinearRegression,73,71.98595873346444,1.014041266535557,1.014041266535557
LinearRegression,66,66.3398344560766,-0.339834456076602,0.339834456076602
LinearRegression,72,71.76054816954073,0.23945183045927365,0.23945183045927365
LinearRegression,69,67.78971163010443,1.210288369895565,1.210288369895565
LinearRegression,68,68.19508425375017,-0.19508425375016714,0.19508425375016714
LinearRegression,67,68.69091458957845,-1.6909145895784548,1.6909145895784548
LinearRegression,62,62.66870339003506,-0.6687033900350627,0.6687033900350627
LinearRegression,70,70.0882266166023,-0.08822661660229869,0.08822661660229869
LinearRegression,93,66.74508928931463,26.254910710685365,26.254910710685365
LinearRegression,62,62.09967181009349,-0.09967181009348991,0.09967181009348991
LinearRegression,65,65.30617316296325,-0.3061731629632476,0.3061731629632476
LinearRegression,68,66.80844768074842,1.191552319251585,1.191552319251585
LinearRegression,65,65.25231240060452,-0.25231240060452365,0.25231240060452365
LinearRegression,74,73.3035855817016,0.6964144182984029,0.6964144182984029
LinearRegression,67,66.83687489956523,0.1631251004347689,0.1631251004347689
LinearRegression,68,67.02732887211769,0.9726711278823075,0.9726711278823075
LinearRegression,69,69.7013581165359,-0.7013581165359,0.7013581165359
LinearRegression,72,72.47913483230526,-0.4791348323052631,0.4791348323052631
LinearRegression,69,68.0993126424702,0.9006873575298044,0.9006873575298044
LinearRegression,75,74.73581606130365,0.26418393869634826,0.26418393869634826
LinearRegression,68,68.8920396457987,-0.8920396457987039,0.8920396457987039
LinearRegression,65,65.74451063161705,-0.7445106316170467,0.7445106316170467
LinearRegression,69,68.78367077715974,0.21632922284025824,0.21632922284025824
LinearRegression,70,70.05751410836284,-0.0575141083628381,0.0575141083628381
LinearRegression,68,67.48273728728986,0.517262712710135,0.517262712710135
LinearRegression,69,70.22378839857318,-1.223788398573177,1.223788398573177
LinearRegression,65,64.90821973838884,0.09178026161116293,0.09178026161116293
LinearRegression,67,66.31371385024022,0.6862861497597805,0.6862861497597805
LinearRegression,67,67.5306772781729,-0.5306772781729023,0.5306772781729023
LinearRegression,70,69.02552825258063,0.974471747419372,0.974471747419372
LinearRegression,73,72.99859551642278,0.0014044835772182296,0.0014044835772182296
LinearRegression,69,68.05687561377339,0.9431243862266143,0.9431243862266143
LinearRegression,68,68.50953772733007,-0.5095377273300699,0.5095377273300699
LinearRegression,69,69.88989245848317,-0.8898924584831747,0.8898924584831747
LinearRegression,66,66.12531159628035,-0.12531159628035482,0.12531159628035482
LinearRegression,64,63.25449505663664,0.7455049433633576,0.7455049433633576
LinearRegression,69,70.65827838894215,-1.6582783889421506,1.6582783889421506
LinearRegression,70,70.4597306996779,-0.45973069967790536,0.45973069967790536
LinearRegression,70,69.57564442926034,0.4243555707396638,0.4243555707396638
LinearRegression,68,67.83884669484503,0.1611533051549685,0.1611533051549685
LinearRegression,66,65.75198121699238,0.24801878300762326,0.24801878300762326
LinearRegression,63,64.84425029327605,-1.8442502932760476,1.8442502932760476
LinearRegression,68,68.01076117514219,-0.01076117514219277,0.01076117514219277
LinearRegression,67,66.27188628652442,0.7281137134755795,0.7281137134755795
LinearRegression,61,62.57725957541834,-1.5772595754183385,1.5772595754183385
LinearRegression,65,65.55869217617084,-0.5586921761708368,0.5586921761708368
LinearRegression,68,67.74174618499318,0.25825381500682454,0.25825381500682454
LinearRegression,66,66.04903074646094,-0.049030746460942964,0.049030746460942964
LinearRegression,66,67.51739954796028,-1.5173995479602809,1.5173995479602809
LinearRegression,67,67.54531446766381,-0.5453144676638146,0.5453144676638146
LinearRegression,66,66.07845783603035,-0.07845783603035272,0.07845783603035272
LinearRegression,70,69.65071088192944,0.3492891180705584,0.3492891180705584
LinearRegression,66,65.74614453930977,0.25385546069023235,0.25385546069023235
LinearRegression,71,72.71581377708553,-1.715813777085529,1.715813777085529
LinearRegression,66,67.23323408169198,-1.2332340816919753,1.2332340816919753
LinearRegression,71,71.26231347143025,-0.26231347143024664,0.26231347143024664
LinearRegression,74,74.59491449752873,-0.5949144975287339,0.5949144975287339
LinearRegression,65,67.61340979987098,-2.613409799870979,2.613409799870979
LinearRegression,65,65.3157700948718,-0.3157700948717945,0.3157700948717945
LinearRegression,60,61.64880671288419,-1.6488067128841877,1.6488067128841877
LinearRegression,73,72.71819129164399,0.28180870835601013,0.28180870835601013
LinearRegression,69,68.49130822370019,0.5086917762998127,0.5086917762998127
LinearRegression,72,70.19794365846056,1.8020563415394406,1.8020563415394406
LinearRegression,61,60.49138703457154,0.5086129654284619,0.5086129654284619
LinearRegression,72,71.07361261977756,0.9263873802224367,0.9263873802224367
LinearRegression,66,67.07749535614009,-1.0774953561400906,1.0774953561400906
LinearRegression,67,67.49735686106638,-0.497356861066379,0.497356861066379
LinearRegression,64,63.56166247288064,0.4383375271193586,0.4383375271193586
LinearRegression,74,74.04838294027275,-0.048382940272745145,0.048382940272745145
LinearRegression,68,66.65392209171289,1.3460779082871142,1.3460779082871142
LinearRegression,69,69.29299467978666,-0.29299467978665916,0.29299467978665916
LinearRegression,61,61.20654024177115,-0.20654024177115105,0.20654024177115105
LinearRegression,66,64.51658627594966,1.4834137240503367,1.4834137240503367
LinearRegression,64,65.93904563093876,-1.9390456309387645,1.9390456309387645
LinearRegression,69,67.94019513047341,1.0598048695265874,1.0598048695265874
LinearRegression,73,71.9778451619699,1.0221548380301044,1.0221548380301044
LinearRegression,69,67.95516503161774,1.0448349683822613,1.0448349683822613
LinearRegression,68,67.41836906837884,0.581630931621163,0.581630931621163
LinearRegression,69,70.4337382487417,-1.4337382487417045,1.4337382487417045
LinearRegression,61,62.00192618240793,-1.001926182407928,1.001926182407928
LinearRegression,63,64.61917938349524,-1.6191793834952364,1.6191793834952364
LinearRegression,67,68.45780522351703,-1.4578052235170276,1.4578052235170276
LinearRegression,67,67.86836413116673,-0.8683641311667287,0.8683641311667287
LinearRegression,62,61.88712693452779,0.11287306547220766,0.11287306547220766
LinearRegression,76,76.55570700927734,-0.5557070092773415,0.5557070092773415
LinearRegression,73,73.06416177511315,-0.06416177511314913,0.06416177511314913
LinearRegression,70,70.01623166549261,-0.01623166549261157,0.01623166549261157
LinearRegression,66,66.47027185319399,-0.47027185319399223,0.47027185319399223
LinearRegression,61,61.10053638954383,-0.10053638954382649,0.10053638954382649
LinearRegression,67,68.20948543472653,-1.2094854347265311,1.2094854347265311
LinearRegression,66,68.04996660803708,-2.0499666080370815,2.0499666080370815
LinearRegression,70,69.88650686770205,0.11349313229794689,0.11349313229794689
LinearRegression,80,62.3716375218139,17.628362478186098,17.628362478186098
LinearRegression,70,69.73288835200634,0.2671116479936586,0.2671116479936586
LinearRegression,58,58.51789148854963,-0.5178914885496297,0.5178914885496297
LinearRegression,65,64.61472814920731,0.3852718507926909,0.3852718507926909
LinearRegression,69,69.55771329992008,-0.5577132999200813,0.5577132999200813
LinearRegression,63,62.9600483556051,0.039951644394896846,0.039951644394896846
LinearRegression,67,65.9681007683855,1.0318992316145028,1.0318992316145028
LinearRegression,67,66.55123495216878,0.4487650478312162,0.4487650478312162
LinearRegression,70,71.61960943189075,-1.6196094318907512,1.6196094318907512
LinearRegression,65,64.53656376805208,0.4634362319479237,0.4634362319479237
LinearRegression,70,68.81621226343448,1.1837877365655203,1.1837877365655203
LinearRegression,63,62.91826526873197,0.08173473126802833,0.08173473126802833
LinearRegression,67,66.97013477830221,0.029865221697789934,0.029865221697789934
LinearRegression,66,65.71784674890391,0.2821532510960907,0.2821532510960907
LinearRegression,60,60.09003846988388,-0.0900384698838792,0.0900384698838792
LinearRegression,68,68.09992241175757,-0.09992241175757499,0.09992241175757499
LinearRegression,71,72.81922732109206,-1.8192273210920575,1.8192273210920575
LinearRegression,63,62.49160655904968,0.5083934409503215,0.5083934409503215
LinearRegression,64,62.77476462270456,1.2252353772954407,1.2252353772954407
LinearRegression,65,64.51326318919604,0.48673681080396136,0.48673681080396136
LinearRegression,69,69.2708883147438,-0.27088831474380015,0.27088831474380015
LinearRegression,65,66.21625532798261,-1.2162553279826085,1.2162553279826085
LinearRegression,67,67.44035112267751,-0.4403511226775123,0.4403511226775123
LinearRegression,69,68.81217672309242,0.18782327690757938,0.18782327690757938
LinearRegression,64,65.07010270695832,-1.0701027069583233,1.0701027069583233
LinearRegression,75,74.45537911815488,0.5446208818451197,0.5446208818451197
LinearRegression,60,60.14510073075571,-0.14510073075570773,0.14510073075570773
LinearRegression,68,68.8653335714333,-0.8653335714332968,0.8653335714332968
LinearRegression,66,66.58337764769058,-0.5833776476905825,0.5833776476905825
LinearRegression,64,65.04550648140766,-1.0455064814076565,1.0455064814076565
LinearRegression,69,68.57497468288885,0.42502531711114955,0.42502531711114955
LinearRegression,70,71.19384886708265,-1.1938488670826501,1.1938488670826501
LinearRegression,68,68.15335243669037,-0.15335243669036913,0.15335243669036913
LinearRegression,61,59.99777635591159,1.00222364408841,1.00222364408841
LinearRegression,66,65.11730085369491,0.882699146305086,0.882699146305086
LinearRegression,67,67.52143084735854,-0.5214308473585447,0.5214308473585447
LinearRegression,70,70.22912484556396,-0.22912484556395896,0.22912484556395896
LinearRegression,75,75.01890560623468,-0.018905606234682182,0.018905606234682182
LinearRegression,68,65.92117329239179,2.078826707608215,2.078826707608215
LinearRegression,71,70.3416971740738,0.6583028259261994,0.6583028259261994
LinearRegression,89,64.19080437819589,24.809195621804108,24.809195621804108
LinearRegression,69,68.43283180795903,0.5671681920409668,0.5671681920409668
LinearRegression,69,70.1415704124773,-1.141570412477293,1.141570412477293
LinearRegression,70,68.24394269253472,1.7560573074652837,1.7560573074652837
LinearRegression,72,72.41592887478998,-0.41592887478998364,0.41592887478998364
LinearRegression,69,69.58894546540726,-0.5889454654072637,0.5889454654072637
LinearRegression,67,67.23403676350308,-0.23403676350308444,0.23403676350308444
LinearRegression,64,63.96795254942684,0.03204745057315961,0.03204745057315961
LinearRegression,66,66.5929036778687,-0.5929036778687049,0.5929036778687049
LinearRegression,63,62.54946841446403,0.4505315855359697,0.4505315855359697
LinearRegression,71,70.6392767272224,0.3607232727776051,0.3607232727776051
LinearRegression,64,63.131838113786785,0.8681618862132154,0.8681618862132154
LinearRegression,95,65.3751385482102,29.624861451789798,29.624861451789798
LinearRegression,62,63.98802891462464,-1.9880289146246426,1.9880289146246426
LinearRegression,64,63.559688305246645,0.44031169475335474,0.44031169475335474
LinearRegression,69,69.27016280395908,-0.27016280395908154,0.27016280395908154
LinearRegression,70,70.96187223851274,-0.9618722385127398,0.9618722385127398
LinearRegression,65,66.93487341933462,-1.9348734193346218,1.9348734193346218
LinearRegression,65,64.72338307627595,0.276616923724049,0.276616923724049
LinearRegression,72,72.88825263180676,-0.8882526318067647,0.8882526318067647
LinearRegression,59,60.456598468031224,-1.456598468031224,1.456598468031224
LinearRegression,66,64.86724102175909,1.1327589782409149,1.1327589782409149
LinearRegression,71,70.68818295735623,0.3118170426437672,0.3118170426437672
LinearRegression,67,67.16497095926736,-0.1649709592673645,0.1649709592673645
LinearRegression,64,64.38109439161468,-0.38109439161468117,0.38109439161468117
LinearRegression,63,61.55040289155026,1.449597108449737,1.449597108449737
LinearRegression,66,64.74924685709368,1.2507531429063192,1.2507531429063192
LinearRegression,66,67.20706528771849,-1.2070652877184926,1.2070652877184926
LinearRegression,67,67.20437356744767,-0.204373567447675,0.204373567447675
LinearRegression,66,65.05666701200175,0.9433329879982466,0.9433329879982466
LinearRegression,71,72.6998006710341,-1.6998006710340974,1.6998006710340974
LinearRegression,64,65.00329321625722,-1.0032932162572195,1.0032932162572195
LinearRegression,74,74.1782449900723,-0.17824499007230088,0.17824499007230088
LinearRegression,69,69.07319502769518,-0.07319502769517783,0.07319502769517783
LinearRegression,67,66.30650109397806,0.6934989060219436,0.6934989060219436
LinearRegression,69,69.41731057149791,-0.4173105714979073,0.4173105714979073
LinearRegression,65,63.80649250985255,1.1935074901474465,1.1935074901474465
LinearRegression,67,68.25512380282518,-1.2551238028251817,1.2551238028251817
LinearRegression,68,68.18920321750299,-0.18920321750299252,0.18920321750299252
LinearRegression,67,67.65191426746352,-0.6519142674635248,0.6519142674635248
LinearRegression,65,64.6076135513366,0.39238644866340167,0.39238644866340167
LinearRegression,64,63.57755595047412,0.422444049525879,0.422444049525879
LinearRegression,68,67.37611882671727,0.6238811732827259,0.6238811732827259
LinearRegression,65,64.727539553576,0.2724604464240059,0.2724604464240059
LinearRegression,69,69.70438611594707,-0.7043861159470737,0.7043861159470737
LinearRegression,69,70.37855906728302,-1.378559067283021,1.378559067283021
LinearRegression,69,69.74038524238382,-0.7403852423838231,0.7403852423838231
LinearRegression,74,72.37881652576935,1.621183474230648,1.621183474230648
LinearRegression,71,70.07704975264649,0.922950247353512,0.922950247353512
LinearRegression,69,67.97349652000317,1.0265034799968333,1.0265034799968333
LinearRegression,67,67.96041512960898,-0.9604151296089753,0.9604151296089753
LinearRegression,63,64.55079962423196,-1.5507996242319564,1.5507996242319564
LinearRegression,68,66.3867197477487,1.6132802522513003,1.6132802522513003
LinearRegression,71,71.86541135897981,-0.8654113589798129,0.8654113589798129
LinearRegression,61,61.77156937234219,-0.7715693723421921,0.7715693723421921
LinearRegression,68,67.26091957060555,0.7390804293944484,0.7390804293944484
LinearRegression,64,64.46073982774304,-0.46073982774304056,0.46073982774304056
LinearRegression,66,66.33762788440019,-0.33762788440019165,0.33762788440019165
LinearRegression,63,62.96921722457995,0.030782775420050257,0.030782775420050257
LinearRegression,66,65.78527878992558,0.21472121007441558,0.21472121007441558
LinearRegression,71,70.86013027412444,0.13986972587555613,0.13986972587555613
LinearRegression,66,66.00197243568395,-0.001972435683953222,0.001972435683953222
LinearRegression,67,66.67798613785982,0.3220138621401816,0.3220138621401816
LinearRegression,70,69.91853164005373,0.08146835994627111,0.08146835994627111
LinearRegression,67,67.46013453943841,-0.460134539438414,0.460134539438414
LinearRegression,66,67.2962074815898,-1.2962074815898035,1.2962074815898035
LinearRegression,67,67.58560357722506,-0.5856035772250578,0.5856035772250578
LinearRegression,66,64.99534613600211,1.0046538639978877,1.0046538639978877
LinearRegression,63,62.94423982063882,0.055760179361179496,0.055760179361179496
LinearRegression,69,67.7440685557103,1.2559314442897005,1.2559314442897005
LinearRegression,67,69.320004617289,-2.320004617289001,2.320004617289001
LinearRegression,69,69.23081116448525,-0.23081116448524597,0.23081116448524597
LinearRegression,68,68.70416093410738,-0.704160934107378,0.704160934107378
LinearRegression,72,70.03529720617315,1.964702793826845,1.964702793826845
LinearRegression,68,67.18334690350872,0.8166530964912795,0.8166530964912795
LinearRegression,68,67.93481816940344,0.06518183059655769,0.06518183059655769
LinearRegression,64,64.69881486085998,-0.6988148608599829,0.6988148608599829
LinearRegression,68,67.89787245745978,0.10212754254021661,0.10212754254021661
LinearRegression,63,63.610627465819746,-0.6106274658197464,0.6106274658197464
LinearRegression,70,68.94768508307644,1.0523149169235637,1.0523149169235637
LinearRegression,64,64.9045017056221,-0.9045017056220956,0.9045017056220956
LinearRegression,65,64.47132255073765,0.5286774492623465,0.5286774492623465
LinearRegression,63,64.3815197657242,-1.3815197657242066,1.3815197657242066
LinearRegression,70,70.69726274366379,-0.697262743663785,0.697262743663785
LinearRegression,68,68.39358547566188,-0.3935854756618795,0.3935854756618795
LinearRegression,70,70.78733774574205,-0.7873377457420503,0.7873377457420503
LinearRegression,65,66.05311079314492,-1.0531107931449242,1.0531107931449242
LinearRegression,67,66.83995293065375,0.16004706934624835,0.16004706934624835
LinearRegression,71,70.97660631371082,0.02339368628918237,0.02339368628918237
LinearRegression,68,67.78643952916441,0.2135604708355885,0.2135604708355885
LinearRegression,69,68.48037516245688,0.5196248375431196,0.5196248375431196
LinearRegression,71,72.56603762351912,-1.5660376235191222,1.5660376235191222
LinearRegression,69,67.88677674752262,1.1132232524773826,1.1132232524773826
LinearRegression,60,63.06755115215759,-3.0675511521575913,3.0675511521575913
LinearRegression,73,71.74388864803642,1.2561113519635825,1.2561113519635825
LinearRegression,65,66.64200677747036,-1.6420067774703568,1.6420067774703568
LinearRegression,68,68.22685541459443,-0.22685541459442504,0.22685541459442504
LinearRegression,65,65.30149844027784,-0.30149844027783956,0.30149844027783956
LinearRegression,63,63.23472471223932,-0.2347247122393199,0.2347247122393199
LinearRegression,66,66.89965028983075,-0.8996502898307455,0.8996502898307455
LinearRegression,63,63.157193988092,-0.15719398809199703,0.15719398809199703
LinearRegression,68,68.80899853990773,-0.8089985399077335,0.8089985399077335
LinearRegression,63,62.19490412199897,0.8050958780010333,0.8050958780010333
LinearRegression,71,71.39274219991722,-0.3927421999172225,0.3927421999172225
LinearRegression,64,64.88546426367809,-0.8854642636780881,0.8854642636780881
LinearRegression,69,69.56152548860584,-0.5615254886058381,0.5615254886058381
LinearRegression,63,64.33796508329694,-1.337965083296936,1.337965083296936
LinearRegression,62,64.35127477519745,-2.351274775197453,2.351274775197453
LinearRegression,63,63.70375181142513,-0.7037518114251284,0.7037518114251284
LinearRegression,68,68.11550346455238,-0.11550346455237559,0.11550346455237559
LinearRegression,68,67.93905192857815,0.06094807142184777,0.06094807142184777
LinearRegression,65,64.0125642216463,0.9874357783536993,0.9874357783536993
LinearRegression,71,70.86894994695493,0.13105005304507245,0.13105005304507245
LinearRegression,66,65.00616012987591,0.9938398701240914,0.9938398701240914
LinearRegression,67,66.92482173903029,0.07517826096970737,0.07517826096970737
LinearRegression,64,64.27601541194441,-0.2760154119444138,0.2760154119444138
LinearRegression,71,70.47575233411139,0.524247665888609,0.524247665888609
LinearRegression,65,64.71805315526406,0.2819468447359412,0.2819468447359412
LinearRegression,61,63.30570205135111,-2.305702051351112,2.305702051351112
LinearRegression,62,63.81570557260667,-1.8157055726066673,1.8157055726066673
LinearRegression,71,70.28255489450599,0.7174451054940079,0.7174451054940079
LinearRegression,56,58.381082499005586,-2.3810824990055863,2.3810824990055863
LinearRegression,64,63.59073749835534,0.4092625016446618,0.4092625016446618
LinearRegression,61,59.92255490955962,1.0774450904403778,1.0774450904403778
LinearRegression,64,64.22892910730447,-0.22892910730446658,0.22892910730446658
LinearRegression,66,66.87323105856508,-0.8732310585650822,0.8732310585650822
LinearRegression,71,69.59375956632616,1.4062404336738439,1.4062404336738439
LinearRegression,67,68.34715209189551,-1.3471520918955093,1.3471520918955093
LinearRegression,70,70.42719006417708,-0.4271900641770827,0.4271900641770827
LinearRegression,67,68.1085094956307,-1.108509495630699,1.108509495630699
LinearRegression,71,70.13495478534455,0.8650452146554528,0.8650452146554528
LinearRegression,70,71.15372203596033,-1.1537220359603282,1.1537220359603282
LinearRegression,64,64.02153874164199,-0.0215387416419901,0.0215387416419901
LinearRegression,65,63.79308351662979,1.2069164833702075,1.2069164833702075
LinearRegression,65,64.32396409944585,0.6760359005541545,0.6760359005541545
LinearRegression,68,68.9329933619476,-0.9329933619475952,0.9329933619475952
LinearRegression,65,65.00373630750366,-0.003736307503658054,0.003736307503658054
LinearRegression,65,65.49590173154438,-0.4959017315443788,0.4959017315443788
LinearRegression,67,66.64948122385725,0.3505187761427493,0.3505187761427493
LinearRegression,65,65.06748610686373,-0.06748610686372558,0.06748610686372558
LinearRegression,65,65.19959495841914,-0.19959495841914077,0.19959495841914077
LinearRegression,64,64.65747928000262,-0.6574792800026188,0.6574792800026188
LinearRegression,70,69.87743217850307,0.12256782149692924,0.12256782149692924
LinearRegression,58,59.26797956061371,-1.2679795606137105,1.2679795606137105
LinearRegression,67,67.8524994927201,-0.8524994927200993,0.8524994927200993
LinearRegression,68,67.83293628086055,0.16706371913944906,0.16706371913944906
LinearRegression,67,67.31507728260497,-0.3150772826049746,0.3150772826049746
LinearRegression,68,67.40591556887811,0.5940844311218854,0.5940844311218854
LinearRegression,68,66.83142154082951,1.1685784591704902,1.1685784591704902
LinearRegression,64,63.37027881121121,0.6297211887887926,0.6297211887887926
LinearRegression,72,72.12352338337989,-0.1235233833798901,0.1235233833798901
LinearRegression,65,66.20197105875118,-1.2019710587511838,1.2019710587511838
LinearRegression,70,68.99315553509734,1.006844464902656,1.006844464902656
LinearRegression,64,62.39690955133647,1.6030904486635293,1.6030904486635293
LinearRegression,71,71.41654698681204,-0.41654698681203683,0.41654698681203683
LinearRegression,73,72.2383991692733,0.7616008307267066,0.7616008307267066
LinearRegression,66,67.64696154733984,-1.646961547339842,1.646961547339842
LinearRegression,66,65.57193498261292,0.4280650173870839,0.4280650173870839
LinearRegression,70,68.96457585286278,1.0354241471372205,1.0354241471372205
LinearRegression,65,65.21068599559496,-0.21068599559495738,0.21068599559495738
LinearRegression,72,72.84376400649805,-0.8437640064980485,0.8437640064980485
LinearRegression,65,66.240475242344,-1.2404752423440044,1.2404752423440044
LinearRegression,69,68.26912365394158,0.7308763460584231,0.7308763460584231
LinearRegression,67,67.72465466762034,-0.7246546676203423,0.7246546676203423
LinearRegression,64,63.97698150157776,0.02301849842223902,0.02301849842223902
LinearRegression,64,64.81418816821524,-0.8141881682152388,0.8141881682152388
LinearRegression,66,65.1225936968634,0.8774063031365955,0.8774063031365955
LinearRegression,65,64.50316689573643,0.4968331042635725,0.4968331042635725
LinearRegression,65,65.31036117017412,-0.3103611701741187,0.3103611701741187
